,movie_name,release_date,score,genre,budget,revenue,country,release_year
4404,"Jésus, De Nazareth À Jérusalem",2017-10-17,50.0,Comedy,114000000.0,449042622.0,FR,2017.0
4405,Bad Trip,2021-03-26,61.0,Comedy,150600000.0,414413080.2,US,2021.0
4406,No Half Measures: Creating The Final Season Of Breaking Bad,2013-11-26,85.0,Documentary,139800000.0,1075683451.4,US,2013.0
4407,I Still Know What You Did Last Summer,1998-11-26,53.0,"Horror, Mystery, Thriller",24000000.0,40020622.0,AU,1998.0
4408,Harakiri,1962-09-15,84.0,"Action, Drama, History",121400000.0,1087353777.0,JP,1962.0
4409,Fragtime,2019-11-22,61.0,"Animation, Romance, Science Fiction, Comedy",106000000.0,552915715.2,JP,2019.0
4410,Scooby-Doo! The Mystery Begins,2009-09-23,64.0,"Mystery, Comedy, Fantasy",105600000.0,358697830.6,AU,2009.0
4411,Friday The 13Th: A New Beginning,1985-03-22,53.0,"Horror, Mystery",2200000.0,21930418.0,US,1985.0
4412,Intersect,2020-02-12,57.0,"Horror, Science Fiction, Thriller",154400000.0,397125734.6,US,2020.0
4413,Addams Family Reunion,1998-09-22,48.0,"Family, Comedy, Fantasy, Tv Movie",148800000.0,948498291.2,US,1998.0
4414,Witchcraft Vs. Curse,1991-04-20,33.0,"Fantasy, Drama",50641000.0,323787336.6,HK,1991.0
4415,The Lake,2023-03-16,65.0,Horror,89000000.0,356423971.8,US,2023.0
4416,The Mystery Of Lop Nur,2022-02-23,23.0,"Action, Science Fiction, Adventure",12001040.0,38139010.0,CN,2022.0
4417,Kahit Maputi Na Ang Buhok Ko,2023-04-08,0.0,Music,213940000.0,175269998.8,PH,2023.0
4418,Fathers And Daughters,2016-01-13,72.0,Drama,2240000.0,74063742.6,US,2016.0
4419,Paranormal Activity: The Ghost Dimension,2015-10-22,53.0,"Horror, Thriller",10000000.0,77959374.0,AU,2015.0
4420,Calcutta '99,2023-04-07,0.0,,167540000.0,175269998.8,IN,2023.0
4421,Notorious,2009-03-12,69.0,"Music, Drama, History",19000000.0,44972183.0,AU,2009.0
4422,Notorious,2009-03-12,69.0,"Music, Drama, History",2000000.0,24493053.0,AU,2009.0
4423,Scent Of A Woman,1993-03-11,78.0,Drama,31000000.0,134095253.0,AU,1993.0
4424,Recalled,2021-04-21,68.0,"Mystery, Thriller",118371600.0,402479703.6,KR,2021.0
4425,Lethal Weapon 4,1998-09-10,66.0,"Action, Adventure, Comedy, Crime, Thriller",140000000.0,285400000.0,AU,1998.0
4426,Ares 14,2023-04-07,0.0,,167540000.0,175269998.8,US,2023.0
4427,Suspiria,2018-11-08,69.0,"Fantasy, Horror, Thriller, Drama",20000000.0,8075343.0,AU,2018.0
4428,Gremlins 2: The New Batch,1990-09-20,64.0,"Comedy, Horror, Fantasy",50000000.0,41476097.0,AU,1990.0
4429,The Escort,2015-06-15,60.0,"Drama, Comedy, Romance",158000000.0,315279503.4,US,2015.0
4430,Homejack Triangle,2018-03-02,65.0,,38600000.0,542233172.2,JP,2018.0
4431,Independence Daysaster,2013-06-27,46.0,"Action, Science Fiction",1800000.0,0.0,US,2013.0
4432,Sailor Moon S The Movie: Hearts In Ice,2001-07-12,78.0,"Animation, Fantasy, Action, Romance, Comedy",38211149.2,9940717.0,AU,2001.0
4433,Debt Collectors,2020-05-29,62.0,"Action, Comedy, Crime",148000000.0,524031769.8,US,2020.0
4434,On The Fringe,2022-10-19,71.0,Drama,100000000.0,369861963.8,BE,2022.0
4435,Fire Island,2022-06-09,73.0,"Comedy, Romance",110800000.0,327683157.2,AU,2022.0
4436,One Piece: Giant Mecha Soldier Of Karakuri Castle,2006-03-04,70.0,"Action, Animation, Comedy, Fantasy, Science Fiction",61900000.0,7232965.0,JP,2006.0
4437,Fatal Attraction,1987-09-29,68.0,"Drama, Thriller",14000000.0,320099997.0,AU,1987.0
4438,The One,2001-11-17,61.0,"Action, Science Fiction, Thriller",49000000.0,72689126.0,AU,2001.0
4439,Mr. Nice Guy,1999-05-27,65.0,"Crime, Action, Comedy",6000000.0,31716953.0,AU,1999.0
4440,Russia'S Wild Tiger,2022-01-30,48.0,"Documentary, Family",104000000.0,937727043.8,US,2022.0
4441,We Are Your Friends,2015-08-27,67.0,"Drama, Music, Romance, Comedy",2000000.0,10153415.0,AU,2015.0
4442,Resurrection,2022-07-29,62.0,"Thriller, Mystery, Horror, Drama",71000000.0,470964675.8,US,2022.0
4443,The Karate Kid Part Iii,1989-08-17,59.0,"Action, Family, Drama, Adventure",12500000.0,38956288.0,AU,1989.0
4444,The Rental,2020-07-24,56.0,Horror,5740000.0,4296804.0,US,2020.0
4445,Cyrano,2022-02-24,65.0,"Drama, Romance",20000000.0,3000000.0,AU,2022.0
4446,Police Academy 3: Back In Training,1986-05-01,58.0,"Comedy, Crime",12000000.0,107600000.0,AU,1986.0
4447,Lusty Discipline In Uniform,1982-11-15,60.0,"Drama, Crime",151000000.0,525405474.8,JP,1982.0
4448,Beverly Hills Cop Ii,1987-06-18,65.0,"Action, Comedy, Crime",20000000.0,276665036.0,AU,1987.0
4449,Arthur And The Revenge Of Maltazard,2011-02-11,57.0,"Adventure, Fantasy, Animation, Family",87000000.0,53377565.6,AU,2011.0
4450,Beowulf,2007-11-16,59.0,"Adventure, Action, Animation",150000000.0,195080579.0,AU,2007.0
4451,The Loft,2015-01-30,64.0,Thriller,14000000.0,10076790.0,US,2015.0
4452,High School Girl Story Indecent Fruit,1997-10-10,68.0,,81500000.0,563588855.0,JP,1997.0
4453,Monster-In-Law,2005-12-08,62.0,"Romance, Comedy",45000000.0,155931301.0,AU,2005.0
4454,The Eight Hundred,2020-08-28,70.0,"War, History, Drama, Action",80000000.0,460919368.0,AU,2020.0
4455,Isle Of Dogs,2018-04-12,79.0,"Adventure, Comedy, Animation",62770198.0,64337744.0,AU,2018.0
4456,The Yin-Yang Master: Dream Of Eternity,2020-12-24,74.0,"Action, Drama, Fantasy, Mystery, Science Fiction",4465000.0,69000000.0,CN,2020.0
4457,Justice League: Crisis On Two Earths,2010-03-15,73.0,"Action, Adventure, Animation, Science Fiction",76000000.0,488364590.2,AU,2010.0
4458,Thelma & Louise,1991-08-22,76.0,"Drama, Thriller, Crime, Adventure",16000000.0,45361000.0,AU,1991.0
4459,Nice Sister-In-Law,2015-11-19,52.0,"Romance, Drama",2000.0,8000.0,KR,2015.0
4460,Lake Placid,1999-10-28,59.0,"Horror, Comedy, Action, Science Fiction, Thriller",27000000.0,31770413.0,AU,1999.0
4461,The Haunting In Connecticut 2: Ghosts Of Georgia,2013-02-01,59.0,"Horror, Drama, Thriller",9000000.0,46207499.4,US,2013.0
4462,All Quiet On The Western Front,1930-06-20,78.0,"Drama, War",1448864.0,3270000.0,AU,1930.0
4463,After,2023-02-22,60.0,Drama,14000000.0,57926850.0,BR,2023.0
4464,After,2023-02-22,60.0,Drama,650000.0,0.0,BR,2023.0
4465,Antichrist,2009-11-25,67.0,"Drama, Horror, Thriller",11000000.0,791867.0,AU,2009.0
4466,Johnny,2022-09-23,72.0,"Drama, History",99000000.0,629935302.8,PL,2022.0
4467,Frequency,2000-04-28,72.0,"Science Fiction, Thriller",31000000.0,68079671.0,US,2000.0
4468,Batman Vs Teenage Mutant Ninja Turtles,2019-05-17,72.0,"Animation, Action, Family",129000000.0,545992467.0,AU,2019.0
4469,The Amityville Horror,1979-07-27,63.0,Horror,18500000.0,109175673.0,US,1979.0
4470,Justice League: The New Frontier,2008-02-26,68.0,"Action, Adventure, Animation, Science Fiction, Family",3500000.0,5231128.0,US,2008.0
4471,Mission: Impossible - Dead Reckoning Part One,2023-07-14,0.0,"Action, Adventure, Thriller",290000000.0,1240261.6,US,2023.0
4472,Wild Tales,2015-05-21,79.0,"Drama, Thriller, Comedy",4000000.0,27007072.0,AU,2015.0
4473,How To Lose A Guy In 10 Days,2003-04-03,67.0,"Comedy, Romance",50000000.0,178503788.0,AU,2003.0
4474,Phobias,2021-02-28,51.0,"Horror, Thriller",144000000.0,424996766.4,US,2021.0
4475,Big Momma'S House,2000-09-07,58.0,"Crime, Comedy",33000000.0,173559438.0,AU,2000.0
4476,The Cobbler,2014-09-11,58.0,"Fantasy, Comedy, Drama",176800000.0,744477889.0,US,2014.0
4477,Accepted,2006-08-25,64.0,Comedy,23000000.0,38505009.0,AU,2006.0
4478,Planet 51,2009-12-04,58.0,"Animation, Family, Comedy, Science Fiction, Adventure",60000000.0,108996113.0,AU,2009.0
4479,Shark Night 3D,2011-09-02,49.0,"Thriller, Horror",25000000.0,18877153.0,US,2011.0
4480,Zebra Lounge,2001-11-01,39.0,Thriller,102000000.0,813941432.2,CA,2001.0
4481,Gangs Of New York,2003-07-08,73.0,"Drama, History, Crime",97000000.0,183124621.0,AU,2003.0
4482,Demetrius And The Gladiators,1954-06-16,68.0,"Adventure, History",4500000.0,224031828.4,US,1954.0
4483,Louis Tomlinson: All Of Those Voices,2023-03-22,91.0,"Documentary, Music",178800000.0,2081794005.6,GB,2023.0
4484,Starsky & Hutch,2004-04-08,58.0,"Comedy, Crime",60000000.0,170200225.0,AU,2004.0
4485,Fighting Spirit: Champion Road,2003-06-25,67.0,"Animation, Action, Comedy",111600000.0,758528172.4,JP,2003.0
4486,Love You Long Time,2023-04-08,0.0,"Drama, Romance",185534545.8,178359863.0,PH,2023.0
4487,Dreamcatcher,2021-03-05,60.0,"Horror, Mystery, Thriller",68000000.0,75685268.0,US,2021.0
4488,Hustlers,2019-10-10,65.0,"Drama, Comedy, Crime",20700000.0,150467919.0,AU,2019.0
4489,Doraemon: Nobita And The New Steel Troops: Winged Angels,2011-03-05,73.0,"Animation, Adventure, Family, Science Fiction",138400000.0,649122426.2,JP,2011.0
4490,Raging Bull,1981-02-26,80.0,"Drama, History",18000000.0,23415259.0,AU,1981.0
4491,Star Trek Iv: The Voyage Home,1987-01-10,72.0,"Science Fiction, Adventure",24000000.0,133000000.0,AU,1987.0
4492,An Affair: My Wife'S Friend 2,2019-08-09,0.0,,167540000.0,175269998.8,KR,2019.0
4493,Benedetta,2022-02-10,67.0,"Drama, History, Romance",24350000.0,2652725.0,AU,2022.0
4494,The X Files,1998-07-23,68.0,"Mystery, Science Fiction, Thriller",66000000.0,189198313.0,AU,1998.0
4495,The Pink Panther,2006-03-09,58.0,"Comedy, Mystery, Crime, Adventure, Family",80000000.0,158926474.0,AU,2006.0
4496,Improper Conduct,1994-09-27,30.0,Thriller,15541000.0,38139010.0,US,1994.0
4497,The Day,2012-08-29,51.0,"Action, Drama, Horror, Science Fiction",136800000.0,851439386.0,US,2012.0
4498,Dredd,2012-10-25,68.0,"Action, Science Fiction",45000000.0,41467606.0,AU,2012.0
4499,"Love, Strange Love",1982-01-11,58.0,"Drama, History",117000000.0,693003184.8,BR,1982.0
4500,The Little Mermaid Live!,2019-11-05,71.0,Music,48300000.0,354965688.6,US,2019.0
4501,Rogue Agent,2023-01-01,64.0,"Thriller, Drama",88600000.0,365470598.0,AU,2023.0
4502,The Swan Princess,2004-07-30,66.0,"Family, Animation, Fantasy, Adventure, Comedy",20000000.0,9771658.0,AU,2004.0
4503,Escape Room,2017-08-31,49.0,"Horror, Thriller, Fantasy",9000000.0,155615727.0,RU,2017.0
4504,Ride Along 2,2016-05-20,62.0,"Action, Comedy",40000000.0,124827316.0,AU,2016.0
4505,Ninja,2009-10-22,60.0,"Action, Crime, Drama, Thriller",10000000.0,194243.0,US,2009.0
4506,Mannequin,1987-06-11,68.0,"Fantasy, Comedy, Romance",6000000.0,42721196.0,AU,1987.0
4507,Halloween Ii,1982-04-29,66.0,Horror,2500000.0,25533818.0,AU,1982.0
4508,Eastern Promises,2007-10-24,74.0,"Thriller, Crime, Mystery",50000000.0,56077088.0,AU,2007.0
4509,The Last Of The Mohicans,1993-03-04,74.0,"Action, Adventure, Drama, History, Romance, War",40000000.0,75505856.0,AU,1993.0
4510,Lost & Found,2022-09-30,63.0,Thriller,94000000.0,321279166.8,ES,2022.0
4511,Steins;Gate: The Movie - Load Region Of Déjà Vu,2013-04-20,76.0,"Science Fiction, Animation, Drama",23150365.4,4843719.0,JP,2013.0
4512,Inazuma Eleven: The Movie,2010-12-23,76.0,"Fantasy, Animation",83800000.0,723604087.4,JP,2010.0
4513,The Dark And The Wicked,2020-11-06,62.0,"Horror, Drama, Mystery",5074618.2,289157.0,US,2020.0
4514,The Night Eats The World,2018-03-07,61.0,"Drama, Horror, Thriller",214800000.0,692152526.4,FR,2018.0
4515,Diary Of A Wimpy Kid: Rodrick Rules,2011-04-14,66.0,"Family, Comedy",18000000.0,73695194.0,AU,2011.0
4516,The Secret In Their Eyes,2010-05-27,80.0,"Crime, Mystery, Thriller, Romance, Drama",2000000.0,33965843.0,AU,2010.0
4517,Superman/Batman: Public Enemies,2009-09-29,70.0,"Science Fiction, Animation, Action, Adventure, Family",96600000.0,408896200.6,US,2009.0
4518,The Secret Of The Magic Gourd,2008-07-18,74.0,"Drama, Family, Fantasy",61460000.0,550973851.0,US,2008.0
4519,Eragon,2006-12-21,51.0,"Fantasy, Action, Adventure, Family",100000000.0,249488115.0,AU,2006.0
4520,Here Today,2021-05-07,73.0,"Comedy, Drama",80600000.0,563161594.2,US,2021.0
4521,Monster High: Fright On!,2011-10-31,63.0,"Family, Animation, Fantasy",102200000.0,553259177.0,US,2011.0
4522,The Ages Of Lulu,1990-12-03,63.0,Drama,87000000.0,416389640.0,ES,1990.0
4523,Van Wilder: Freshman Year,2009-06-02,54.0,Comedy,6000000.0,20543.0,US,2009.0
4524,Licorice Pizza,2021-12-26,70.0,"Drama, Comedy",40000000.0,32903549.0,AU,2021.0
4525,Seven Pounds,2009-01-08,76.0,Drama,54000000.0,166617328.0,AU,2009.0
4526,Vanilla Sky,2001-12-20,68.0,"Mystery, Science Fiction, Drama, Romance, Fantasy, Thriller",70000000.0,202726605.0,AU,2001.0
4527,Burn Out,2018-01-03,68.0,"Action, Thriller",105000000.0,205189611.0,FR,2018.0
4528,Be My Master,2018-09-29,69.0,,111600000.0,831760336.2,JP,2018.0
4529,The American,2010-08-31,59.0,"Crime, Drama, Thriller",20000000.0,67950723.0,AU,2010.0
4530,L.E.T.H.A.L. Ladies: Return To Savage Beach,1998-01-27,63.0,"Action, Thriller",95200000.0,405026088.6,US,1998.0
4531,Wonder Woman: Bloodlines,2019-10-22,70.0,"Science Fiction, Animation, Action, Fantasy",97580000.0,653742013.4,AU,2019.0
4532,Tremors 5: Bloodlines,2015-10-06,55.0,"Action, Adventure, Comedy, Horror, Science Fiction",182600000.0,391973824.0,US,2015.0
4533,Superman/Batman: Apocalypse,2010-09-28,72.0,"Science Fiction, Action, Adventure, Animation, Family",3500000.0,169263708.8,US,2010.0
4534,Papillon,2018-08-24,73.0,Drama,13500000.0,53292989.0,US,2018.0
4535,Musume Bugyo On-Na Ro Hisho,1995-03-24,25.0,,12001040.0,38139010.0,JP,1995.0
4536,Till We Meet Again,2021-11-24,64.0,"Fantasy, Romance, Adventure",68936595.0,361781352.6,TW,2021.0
4537,Bright,2017-12-22,62.0,"Fantasy, Action, Thriller",90000000.0,0.0,US,2017.0
4538,Boss Level,2021-02-25,69.0,"Action, Science Fiction, Thriller",45000000.0,2000000.0,AU,2021.0
4539,Dark City,1998-05-29,73.0,"Mystery, Science Fiction",27000000.0,27257061.0,AU,1998.0
4540,The System,2022-10-28,82.0,"Action, Crime, Thriller",147200000.0,781524699.8,US,2022.0
4541,Pokémon The Movie: Diancie And The Cocoon Of Destruction,2014-11-08,66.0,"Animation, Family, Adventure, Action, Comedy, Drama",24720400.0,245461189.2,AU,2014.0
4542,The Call,2020-11-27,76.0,"Thriller, Mystery, Science Fiction",12800000.0,69821476.0,KR,2020.0
4543,Tin & Tina,2023-03-31,60.0,"Mystery, Thriller, Horror",87200000.0,938053207.2,ES,2023.0
4544,Bleach The Movie: Memories Of Nobody,2006-12-16,69.0,"Fantasy, Animation, Science Fiction",73220050.0,1238072.0,JP,2006.0
4545,Melancholie Der Engel,2009-05-01,41.0,"Drama, Fantasy, Horror, Mystery, Thriller, Adventure, Romance, Crime",101800000.0,858637629.0,DE,2009.0
4546,Horns,2015-01-28,63.0,"Drama, Fantasy, Thriller",139000000.0,209282732.0,AU,2015.0
4547,Shame,2012-02-09,70.0,Drama,6500000.0,20412841.0,AU,2012.0
4548,Yevan,2023-04-07,0.0,,167540000.0,175269998.8,IN,2023.0
4549,Doraemon: Nobita And The Galaxy Super-Express,1996-03-02,80.0,"Animation, Science Fiction, Action",178000000.0,1153194949.4,JP,1996.0
4550,Enemy,2014-07-09,69.0,"Thriller, Mystery",24953000.0,3396726.0,AU,2014.0
4551,Waiting...,2005-12-01,63.0,Comedy,1125000.0,18673274.0,AU,2005.0
4552,Master And Man,2019-07-18,43.0,Drama,86500000.0,171913639.0,KR,2019.0
4553,Cha Cha Real Smooth,2022-06-17,72.0,"Comedy, Drama, Romance",111400000.0,541920183.6,US,2022.0
4554,Mary Queen Of Scots,2019-01-17,66.0,"Drama, History",25000000.0,48481754.0,AU,2019.0
4555,The Crazies,2010-08-05,62.0,"Mystery, Horror, Action",19000000.0,56445534.0,AU,2010.0
4556,Dreamcatcher,2003-04-02,56.0,"Drama, Horror, Science Fiction, Thriller",68000000.0,75685268.0,AU,2003.0
4557,Captain Phillips,2013-10-10,76.0,"Action, Drama, Thriller",55000000.0,220648184.0,AU,2013.0
4558,"Des Hommes, La Nuit",2023-04-07,0.0,Drama,174600000.0,175269998.8,CA,2023.0
4559,Lasvegas,2023-04-07,0.0,,167540000.0,175269998.8,US,2023.0
4560,The Girl Next Door,2017-03-21,50.0,Romance,25000000.0,31635150.0,KR,2017.0
4561,We Are The Nobles,2013-03-28,79.0,Comedy,2000000.0,26433651.0,MX,2013.0
4562,Nineteen: Shh! No Imagining!,2015-04-20,50.0,"Drama, Romance, Comedy",184000000.0,759819734.6,KR,2015.0
4563,Samson And Delilah,1996-12-08,63.0,"Adventure, Drama, History",110000000.0,380285773.6,US,1996.0
4564,13 Sins,2017-12-20,63.0,"Horror, Thriller",4000000.0,47552.0,AU,2017.0
4565,Woochi: The Demon Slayer,2009-12-23,66.0,"Adventure, Action, Comedy, Fantasy",12000000.0,263499349.0,KR,2009.0
4566,Scooby-Doo! And The Cyber Chase,2005-10-01,73.0,"Animation, Adventure, Comedy",174000000.0,613598751.2,AU,2005.0
4567,Aquamarine,2006-09-28,64.0,"Fantasy, Romance, Family, Comedy",12000000.0,22978953.0,AU,2006.0
4568,What Women Want,2001-01-08,64.0,"Comedy, Romance",65000000.0,374105123.0,AU,2001.0
4569,Triangle,2010-04-29,69.0,Horror,12000000.0,1594955.0,AU,2010.0
4570,Kin,2018-08-30,62.0,"Science Fiction, Action",30000000.0,10383524.0,AU,2018.0
4571,Jack And The Cuckoo-Clock Heart,2014-02-05,72.0,"Animation, Romance, Adventure, Drama, Fantasy",33746302.0,3445000.0,FR,2014.0
4572,Happy Death Day 2U,2019-02-14,63.0,"Comedy, Horror, Science Fiction",9000000.0,64686515.0,AU,2019.0
4573,Green Lantern: First Flight,2009-07-28,69.0,"Action, Adventure, Animation, Fantasy, Science Fiction",3500000.0,266970289.8,US,2009.0
4574,Boarding House: Hungry Wolves,2020-03-13,10.0,Romance,201940000.0,38157314.0,KR,2020.0
4575,The Villainess,2017-06-29,68.0,"Action, Crime, Drama, Thriller",125000.0,8737458.0,AU,2017.0
4576,Smoking Causes Coughing,2022-11-30,65.0,"Comedy, Fantasy",48600000.0,312174199.6,FR,2022.0
4577,The Assignment,2016-09-11,55.0,"Action, Crime, Thriller",5000000.0,388789.0,CA,2016.0
4578,Paranormal Activity 4,2012-10-18,54.0,Horror,5000000.0,142817992.0,AU,2012.0
4579,Jurassic World Camp Cretaceous: Hidden Adventure,2022-11-15,58.0,"Action, Adventure, Animation",88000000.0,447548637.2,US,2022.0
4580,The Sound Of Music,1965-05-29,77.0,"Drama, Family, Music, Romance",8200000.0,286213504.0,AU,1965.0
4581,Cowboy Bebop: The Movie,2003-01-17,77.0,"Action, Animation, Science Fiction",132000000.0,782538445.4,AU,2003.0
4582,A Forbidden God,2013-06-14,68.0,"Drama, War, History",128000000.0,606292496.0,ES,2013.0
4583,"Definitely, Maybe",2008-02-14,69.0,"Comedy, Romance",7000000.0,55617866.0,US,2008.0
4584,Dante'S Inferno: An Animated Epic,2010-02-09,70.0,"Action, Adventure, Animation, Horror",140500000.0,650589449.4,US,2010.0
4585,Speed Racer,2008-06-12,62.0,"Family, Action, Adventure, Comedy",120000000.0,93394462.0,AU,2008.0
4586,Intrusion,2021-09-22,60.0,Thriller,82000000.0,618157116.2,US,2021.0
4587,The Edge,1997-09-26,68.0,"Action, Adventure, Drama",60804639.8,43312294.0,US,1997.0
4588,Rio Bravo,1959-03-17,79.0,Western,29521149.2,5800000.0,US,1959.0
4589,Berserk: The Golden Age Arc Ii - The Battle For Doldrey,2012-06-23,75.0,"Action, Adventure, Drama, Fantasy, Animation",126000000.0,596470113.4,JP,2012.0
4590,Singin' In The Rain,1952-12-25,82.0,"Comedy, Music, Romance, Drama",2540000.0,7241009.0,AU,1952.0
4591,Guinea Pig 2: Flower Of Flesh And Blood,1985-10-07,46.0,Horror,125000.0,2466552.8,JP,1985.0
4592,The Deer Hunter,1979-02-22,80.0,"Drama, War",15000000.0,50065119.0,AU,1979.0
4593,Flower & Snake 3,2010-08-28,59.0,"Drama, Romance, Thriller",119100000.0,298947444.2,JP,2010.0
4594,Mandy,2018-08-03,62.0,"Horror, Action, Thriller, Fantasy",6000000.0,1474224.0,AU,2018.0
4595,Have A Little Faith,2011-11-27,65.0,"Drama, Tv Movie",11000000.0,276448971.6,US,2011.0
4596,Some Like It Rare,2021-09-10,66.0,"Comedy, Horror",69600000.0,334330737.6,FR,2021.0
4597,Billy Madison,1995-07-20,62.0,Comedy,10000000.0,26488734.0,AU,1995.0
4598,Anacondas: Trail Of Blood,2009-02-27,48.0,"Action, Horror, Adventure",117000000.0,524253075.6,US,2009.0
4599,S.W.A.T.: Under Siege,2017-08-01,58.0,"Action, Crime, Thriller",144000000.0,446230447.4,US,2017.0
4600,Chestnut: Hero Of Central Park,2004-10-21,71.0,"Family, Comedy",6.0,10.0,US,2004.0
4601,Malcolm X,1993-03-04,75.0,"Drama, History",35000000.0,48169910.0,AU,1993.0
4602,I Don'T Like Younger Men 5,2020-04-23,69.0,Romance,74000000.0,333098256.2,KR,2020.0
4603,On Her Majesty'S Secret Service,1969-12-18,66.0,"Adventure, Action, Thriller",8000000.0,82000000.0,AU,1969.0
4604,Grave Encounters 2,2012-10-12,55.0,Horror,49200000.0,427304425.6,US,2012.0
4605,Guns Akimbo,2020-02-28,65.0,"Comedy, Action",49000000.0,835102.0,AU,2020.0
4606,Species Iii,2005-02-18,53.0,"Science Fiction, Action, Horror",153400000.0,353130684.6,AU,2005.0
4607,Billy Elliot,2000-11-02,76.0,"Drama, Comedy, Music",5000000.0,109252972.0,AU,2000.0
4608,Hellhole: Inmate 611,2007-01-25,35.0,Drama,47270000.0,329856760.8,JP,2007.0
4609,13 Minutes,2021-10-29,62.0,"Action, Drama, Thriller",11920689.0,67413.0,US,2021.0
4610,In Bruges,2008-08-25,75.0,"Comedy, Drama, Crime",15000000.0,34527095.0,AU,2008.0
4611,Desire,2017-10-05,59.0,"Romance, Drama",162100000.0,437846475.2,AR,2017.0
4612,Reno 911!: It'S A Wonderful Heist,2022-12-03,62.0,"Comedy, Fantasy, Crime, Tv Movie",137400000.0,340369772.0,US,2022.0
4613,Dhamaka,2021-11-19,71.0,"Thriller, Drama, Crime",118200000.0,462863837.6,IN,2021.0
4614,Ahimsa,2023-04-07,0.0,"Romance, Action, Drama",223940000.0,175269998.8,IN,2023.0
4615,The Wonderful Winter Of Mickey Mouse,2022-02-18,56.0,Animation,66000000.0,350558214.6,US,2022.0
4616,Christopher Robin,2018-08-08,73.0,"Adventure, Comedy, Family, Fantasy",75000000.0,197744377.0,AU,2018.0
4617,Saturday Night Fever,1978-04-13,67.0,"Music, Drama",3500000.0,237113184.0,AU,1978.0
4618,Crazy Desire,1962-03-15,68.0,"Romance, Comedy, Drama",74500000.0,351014753.8,IT,1962.0
4619,Cheaper By The Dozen,2004-01-08,63.0,"Comedy, Family",40000000.0,190212113.0,AU,2004.0
4620,Chemical Hearts,2020-08-21,74.0,"Drama, Romance",85000000.0,645835675.2,US,2020.0
4621,Starship Troopers: Invasion,2012-08-28,59.0,"Animation, Action, Science Fiction",4473585.6,193425.0,AU,2012.0
4622,Stepmom,1998-12-25,72.0,"Drama, Romance, Comedy",50000000.0,159745279.0,US,1998.0
4623,Life,1999-08-12,66.0,"Comedy, Crime",75000000.0,73521587.0,AU,1999.0
4624,Life,1999-08-12,66.0,"Comedy, Crime",58000000.0,101815660.0,AU,1999.0
4625,It Takes Two,1995-11-17,65.0,"Comedy, Family, Romance",39780000.0,19474589.0,US,1995.0
4626,Inheritance,2020-05-22,63.0,Thriller,94000000.0,321279166.8,US,2020.0
4627,Porno,2006-03-10,40.0,Documentary,118800000.0,842846355.6,AR,2006.0
4628,New Nightmare,1994-10-14,64.0,"Horror, Mystery, Fantasy",8000000.0,57000000.0,US,1994.0
4629,Possession,2014-06-15,74.0,Horror,25000000.0,14805812.0,AU,2014.0
4630,If I Stay,2014-08-27,74.0,Drama,11000000.0,78356170.0,AU,2014.0
4631,Blue Valentine,2010-12-16,69.0,"Drama, Romance",1000000.0,16566240.0,AU,2010.0
4632,The Punisher,1989-10-05,57.0,"Action, Thriller",33000000.0,54533774.0,US,1989.0
4633,The Blackout,2019-11-21,64.0,"Thriller, Science Fiction, Action",7418531.4,2746207.0,RU,2019.0
4634,Crank,2006-09-14,66.0,"Action, Thriller, Crime",12000000.0,43924923.0,AU,2006.0
4635,"I’M Up, I’M Up",2023-04-07,0.0,"Romance, Comedy",213940000.0,178359863.0,US,2023.0
4636,They Live,1988-11-23,73.0,"Science Fiction, Action",4000000.0,13001044.0,US,1988.0
4637,The Dead Zone,1983-10-21,70.0,"Thriller, Horror, Science Fiction",10000000.0,20766000.0,US,1983.0
4638,Tarzan,2014-09-11,57.0,"Animation, Action, Adventure, Family",145000000.0,448191819.0,AU,2014.0
4639,The Maltese Falcon,1943-05-07,78.0,"Mystery, Crime, Thriller",375000.0,1772000.0,AU,1943.0
4640,The Virgin Suicides,2000-08-10,71.0,"Drama, Romance",6000000.0,10619770.0,AU,2000.0
4641,Don'T Kill It,2017-03-03,60.0,"Fantasy, Horror",3500000.0,43462750.4,US,2017.0
4642,Aloha Scooby-Doo!,2005-02-08,72.0,"Mystery, Family, Animation, Adventure, Comedy",128000000.0,623038635.2,AU,2005.0
4643,Battle Angel,1993-06-21,68.0,"Animation, Action, Science Fiction",150600000.0,343946197.6,JP,1993.0
4644,Earwig And The Witch,2021-02-04,62.0,"Animation, Fantasy, Family",16507081.4,384659.0,AU,2021.0
4645,A Prayer Before Dawn,2018-08-28,68.0,"Drama, Action, Crime",6000004.0,958883.0,AU,2018.0
4646,Fall In Love At First Kiss,2019-02-14,66.0,"Romance, Comedy",66240000.0,320425004.6,CN,2019.0
4647,Super Bodyguard,2021-04-22,60.0,"Action, Drama",92200000.0,254504167.2,CN,2021.0
4648,Barbarella,1968-10-17,60.0,"Science Fiction, Adventure",9000000.0,0.0,AU,1968.0
4649,Hell Or High Water,2016-08-13,73.0,"Western, Crime, Drama, Thriller",12000000.0,37566117.0,AU,2016.0
4650,Loving Adults,2022-08-26,63.0,Thriller,94000000.0,321279166.8,DK,2022.0
4651,Vertical Limit,2000-12-08,60.0,"Adventure, Action, Thriller",75000000.0,213500000.0,US,2000.0
4652,The Poughkeepsie Tapes,2019-02-05,66.0,"Horror, Mystery, Crime, Thriller",101000000.0,503582663.4,AU,2019.0
